cod_municipio,municipio,uf_ibge,ano,valor_aprovado
420290,BRUSQUE,42,2018,2572732.17
432150,TORRES,43,2018,2147082.48
210330,CODO,21,2018,2529676.31
330030,BARRA DO PIRAI,33,2018,4098663.75
430160,BAGE,43,2018,2645169.14
352670,LEME,35,2018,1870980.81
351110,CATANDUVA,35,2018,2501196.01
521150,ITUMBIARA,52,2018,2423525.78
431720,SANTA ROSA,43,2018,2486119.44
420890,JARAGUA DO SUL,42,2018,2539437.96
430610,CRUZ ALTA,43,2018,2514619.87
432250,VACARIA,43,2018,2421584.79
430930,GUAIBA,43,2018,1962795.09
350330,ARARAS,35,2018,2377671.28
351907,HORTOLANDIA,35,2018,0.0
521020,IPORA,52,2018,2347865.14
411070,IRATI,41,2018,2463132.16
411850,PATO BRANCO,41,2018,2233937.4
430850,FREDERICO WESTPHALEN,43,2018,2341598.04
291470,ITABERABA,29,2018,67634.66
432300,VIAMAO,43,2018,2569556.43
350160,AMERICANA,35,2018,2380616.2
410150,ARAPONGAS,41,2018,2356415.4
314710,PARA DE MINAS,31,2018,2210191.91
421660,SAO JOSE,42,2018,2147741.37
210005,ACAILANDIA,21,2018,2267978.54
421820,TIMBO,42,2018,2031309.1
410550,CIANORTE,41,2018,2059984.18
241120,SANTA CRUZ,24,2018,2154641.49
330580,TERESOPOLIS,33,2018,185351.33
500630,PARANAIBA,50,2018,2401933.53
291070,EUCLIDES DA CUNHA,29,2018,0.0
261070,PAULISTA,26,2018,0.0
315120,PIRAPORA,31,2018,2443213.25
311530,CATAGUASES,31,2018,2333684.07
291640,ITAPETINGA,29,2018,7200.0
410580,COLOMBO,41,2018,1795347.2
350010,ADAMANTINA,35,2018,2258430.97
500830,TRES LAGOAS,50,2018,1897926.61
312710,FRUTAL,31,2018,2050521.36
352044,ILHA SOLTEIRA,35,2018,2109208.73
432260,VENANCIO AIRES,43,2018,2104546.96
430350,CAMAQUA,43,2018,2340855.6
410490,CASTRO,41,2018,2387678.47
430770,ESTEIO,43,2018,2658194.88
430700,ERECHIM,43,2018,1983856.85
412710,TELEMACO BORBA,41,2018,1985006.15
412820,UNIAO DA VITORIA,41,2018,1714416.15
250370,CAJAZEIRAS,25,2018,400780.95
421930,VIDEIRA,42,2018,1964603.79
330620,VASSOURAS,33,2018,1731442.53
430470,CARAZINHO,43,2018,1818154.29
210860,PINHEIRO,21,2018,0.0
354940,SAO JOAQUIM DA BARRA,35,2018,2243277.2
420140,ARARANGUA,42,2018,1963078.62
351340,CRUZEIRO,35,2018,1827927.99
430040,ALEGRETE,43,2018,1551301.63
421950,XANXERE,42,2018,1579536.16
431710,SANT'ANA DO LIVRAMENTO,43,2018,1533660.52
330420,RESENDE,33,2018,1785708.67
250630,GUARABIRA,25,2018,246561.6
355060,SAO ROQUE,35,2018,4424216.35
351630,FRANCISCO MORATO,35,2018,0.0
150170,BRAGANCA,15,2018,1545828.11
431800,SAO BORJA,43,2018,1559626.79
522010,SAO LUIS DE MONTES BELOS,52,2018,1547792.5
352340,ITATIBA,35,2018,1523586.21
420430,CONCORDIA,42,2018,1514689.82
351500,EMBU DAS ARTES,35,2018,0.0
220190,BOM JESUS,22,2018,1327426.44
432240,URUGUAIANA,43,2018,1103977.97
314700,PARACATU,31,2018,1403630.18
500330,COXIM,50,2018,1472118.16
430210,BENTO GONCALVES,43,2018,1350260.3
431640,ROSARIO DO SUL,43,2018,1228120.95
432080,SOLEDADE,43,2018,1291751.7
420480,CURITIBANOS,42,2018,1309981.36
431830,SAO GABRIEL,43,2018,1124503.05
420900,JOACABA,42,2018,2249299.15
431330,NOVA PRATA,43,2018,1085425.22
320230,GUACUI,32,2018,0.0
120020,CRUZEIRO DO SUL,12,2018,936247.27
431740,SANTIAGO,43,2018,832175.6
330040,BARRA MANSA,33,2018,1807929.2
431880,SAO LOURENCO DO SUL,43,2018,856396.57
432000,SAPUCAIA DO SUL,43,2018,42717.79
210320,CHAPADINHA,21,2018,0.0
421003,LUZERNA,42,2018,0.0
280350,LAGARTO,28,2018,0.0
316870,TIMOTEO,31,2018,0.0
355070,SAO SEBASTIAO,35,2018,0.0
150553,PARAUAPEBAS,15,2018,3600.0
410180,ARAUCARIA,41,2018,0.0
431060,ITAQUI,43,2018,607985.56
410590,COLORADO,41,2018,0.0
292860,SANTO AMARO,29,2018,0.0
261390,SERRA TALHADA,26,2018,0.0
292880,SANTO ESTEVAO,29,2018,0.0
352250,ITAPEVI,35,2018,0.0
353930,PIRASSUNUNGA,35,2018,0.0
430780,ESTRELA,43,2018,0.0
510704,PRIMAVERA DO LESTE,51,2018,0.0
314180,MINAS NOVAS,31,2018,0.0
522160,URUACU,52,2018,0.0
354130,PRESIDENTE EPITACIO,35,2018,0.0
330360,PARACAMBI,33,2018,0.0
221060,SAO RAIMUNDO NONATO,22,2018,0.0
210910,PRESIDENTE DUTRA,21,2018,0.0
150180,BREVES,15,2018,0.0
314560,OLIVEIRA,31,2018,0.0
500325,COSTA RICA,50,2018,0.0
352940,MAUA,35,2018,0.0
353390,OLIMPIA,35,2018,0.0
430440,CANELA,43,2018,0.0
314520,NOVA SERRANA,31,2018,0.0
351350,CUBATAO,35,2018,0.0
290390,BOM JESUS DA LAPA,29,2018,0.0
350170,AMERICO BRASILIENSE,35,2018,6000.0
292530,PORTO SEGURO,29,2018,3000.0
355150,SERRANA,35,2018,0.0
210990,SANTA INES,21,2018,0.0
315140,PITANGUI,31,2018,1200.0
316210,SAO GOTARDO,31,2018,0.0
210160,BARRA DO CORDA,21,2018,0.0
330400,PIRAI,33,2018,0.0
120010,BRASILEIA,12,2018,0.0
292990,SEABRA,29,2018,0.0
313520,JANUARIA,31,2018,0.0
352260,ITAPIRA,35,2018,0.0
330023,ARMACAO DOS BUZIOS,33,2018,0.0
313630,JOAO PINHEIRO,31,2018,0.0
316940,TRES PONTAS,31,2018,0.0
350210,ANDRADINA,35,2018,0.0
521310,MINEIROS,52,2018,0.0
150010,ABAETETUBA,15,2018,0.0
150220,CAPANEMA,15,2018,0.0
320090,BARRA DE SAO FRANCISCO,32,2018,0.0
330060,BOM JESUS DO ITABAPOANA,33,2018,0.0
352310,ITAQUAQUECETUBA,35,2018,0.0
320060,ARACRUZ,32,2018,0.0
220840,PIRIPIRI,22,2018,0.0
231330,TAUA,23,2018,0.0
231340,TIANGUA,23,2018,0.0
250970,MONTEIRO,25,2018,0.0
270840,SAO JOSE DA TAPERA,27,2018,0.0
270800,SANTANA DO IPANEMA,27,2018,0.0
411580,MEDIANEIRA,41,2018,0.0
230523,HORIZONTE,23,2018,0.0
432190,TRES PASSOS,43,2018,0.0
500190,BATAGUASSU,50,2018,0.0
210360,COROATA,21,2018,0.0
150360,ITAITUBA,15,2018,0.0
210140,BALSAS,21,2018,0.0
150810,TUCURUI,15,2018,0.0
510410,GUARANTA DO NORTE,51,2018,0.0
510792,SORRISO,51,2018,0.0
355030,SAO PAULO,35,2019,207921445.09
330455,RIO DE JANEIRO,33,2019,88399509.51
310620,BELO HORIZONTE,31,2019,70125546.13
261160,RECIFE,26,2019,69170865.75
230440,FORTALEZA,23,2019,50198050.69
292740,SALVADOR,29,2019,46070850.65
520870,GOIANIA,52,2019,42039115.03
530010,BRASILIA,53,2019,35617735.27
211130,SAO LUIS,21,2019,31736685.65
240810,NATAL,24,2019,27461810.03
431490,PORTO ALEGRE,43,2019,29722614.81
270430,MACEIO,27,2019,28929164.4
221100,TERESINA,22,2019,29209941.7
150140,BELEM,15,2019,27101675.11
130260,MANAUS,13,2019,23052023.67
500270,CAMPO GRANDE,50,2019,24325725.41
350950,CAMPINAS,35,2019,24806023.73
410690,CURITIBA,41,2019,23166803.2
354340,RIBEIRAO PRETO,35,2019,21174460.07
280030,ARACAJU,28,2019,19232589.48
250400,CAMPINA GRANDE,25,2019,19751726.33
250750,JOAO PESSOA,25,2019,21001055.52
510340,CUIABA,51,2019,19246662.97
351880,GUARULHOS,35,2019,18297932.21
311860,CONTAGEM,31,2019,16934907.89
291080,FEIRA DE SANTANA,29,2019,18255174.85
260400,CARPINA,26,2019,14787667.96
330490,SAO GONCALO,33,2019,16740462.08
317020,UBERLANDIA,31,2019,15929031.38
330170,DUQUE DE CAXIAS,33,2019,15475325.22
354980,SAO JOSE DO RIO PRETO,35,2019,15098960.73
411370,LONDRINA,41,2019,14451697.22
293330,VITORIA DA CONQUISTA,29,2019,13427490.95
330045,BELFORD ROXO,33,2019,14154187.63
313670,JUIZ DE FORA,31,2019,13234921.79
210530,IMPERATRIZ,21,2019,13230256.74
312770,GOVERNADOR VALADARES,31,2019,13341519.94
270030,ARAPIRACA,27,2019,13202424.09
355220,SOROCABA,35,2019,10591880.26
355410,TAUBATE,35,2019,12817500.71
520140,APARECIDA DE GOIANIA,52,2019,13868467.81
260410,CARUARU,26,2019,12885405.84
220800,PICOS,22,2019,12294719.45
355240,SUMARE,35,2019,12730991.61
355280,TABOAO DA SERRA,35,2019,10683997.29
411520,MARINGA,41,2019,12327009.03
310670,BETIM,31,2019,13449826.19
230370,CAUCAIA,23,2019,11560503.33
291840,JUAZEIRO,29,2019,10328426.01
320150,COLATINA,32,2019,11382896.28
352390,ITU,35,2019,15206305.9
210300,CAXIAS,21,2019,10907912.98
420910,JOINVILLE,42,2019,11020179.72
231290,SOBRAL,23,2019,10531232.96
350600,BAURU,35,2019,10068210.61
351620,FRANCA,35,2019,10054665.7
314330,MONTES CLAROS,31,2019,10383778.37
260120,ARCOVERDE,26,2019,10531756.66
240800,MOSSORO,24,2019,9837651.58
354870,SAO BERNARDO DO CAMPO,35,2019,10547436.8
110020,PORTO VELHO,11,2019,10914288.97
354990,SAO JOSE DOS CAMPOS,35,2019,10256210.44
351380,DIADEMA,35,2019,10642210.32
260790,JABOATAO DOS GUARARAPES,26,2019,9901486.89
261640,VITORIA DE SANTO ANTAO,26,2019,9676378.22
330100,CAMPOS DOS GOYTACAZES,33,2019,9699284.15
353440,OSASCO,35,2019,9573473.8
316860,TEOFILO OTONI,31,2019,9322415.72
330510,SAO JOAO DE MERITI,33,2019,9881712.08
330350,NOVA IGUACU,33,2019,8184575.88
220390,FLORIANO,22,2019,9808293.86
313130,IPATINGA,31,2019,10212750.29
150080,ANANINDEUA,15,2019,9477061.12
330330,NITEROI,33,2019,8526150.07
260290,CABO DE SANTO AGOSTINHO,26,2019,8654870.35
260600,GARANHUNS,26,2019,9295651.8
350760,BRAGANCA PAULISTA,35,2019,8975137.92
320130,CARIACICA,32,2019,8769848.02
210120,BACABAL,21,2019,8556659.95
120040,RIO BRANCO,12,2019,9186895.33
330414,QUEIMADOS,33,2019,9277808.85
410830,FOZ DO IGUACU,41,2019,8861445.48
431440,PELOTAS,43,2019,8277256.96
354140,PRESIDENTE PRUDENTE,35,2019,8925939.03
310160,ALFENAS,31,2019,7905709.27
292400,PAULO AFONSO,29,2019,7993375.12
314790,PASSOS,31,2019,8692254.59
520110,ANAPOLIS,52,2019,9344293.55
230420,CRATO,23,2019,7665740.78
160030,MACAPA,16,2019,8499067.15
510760,RONDONOPOLIS,51,2019,7367222.78
291800,JEQUIE,29,2019,8209851.79
320500,SERRA,32,2019,7007253.07
354780,SANTO ANDRE,35,2019,8094276.76
150680,SANTAREM,15,2019,7757105.67
354850,SANTOS,35,2019,8137045.42
350280,ARACATUBA,35,2019,8222438.69
410640,CORNELIO PROCOPIO,41,2019,8094650.9
230350,CASCAVEL,23,2019,8097995.77
150240,CASTANHAL,15,2019,7609309.67
220220,CAMPO MAIOR,22,2019,7764955.3
354910,SAO JOAO DA BOA VISTA,35,2019,7723404.94
431690,SANTA MARIA,43,2019,7150596.86
355250,SUZANO,35,2019,5935576.18
291480,ITABUNA,29,2019,6973159.62
353060,MOGI DAS CRUZES,35,2019,6420045.82
230765,MARACANAU,23,2019,6399314.98
353870,PIRACICABA,35,2019,6746322.49
140010,BOA VISTA,14,2019,7157442.68
261000,PALMARES,26,2019,7362005.24
521880,RIO VERDE,52,2019,7568337.96
352590,JUNDIAI,35,2019,7829464.59
150420,MARABA,15,2019,7060446.99
230190,BARBALHA,23,2019,6560921.07
350320,ARARAQUARA,35,2019,7159322.04
431410,PASSO FUNDO,43,2019,6755859.87
354880,SAO CAETANO DO SUL,35,2019,7026499.75
290570,CAMACARI,29,2019,6360529.3
291170,GUANAMBI,29,2019,6954839.06
291072,EUNAPOLIS,29,2019,6330314.14
292870,SANTO ANTONIO DE JESUS,29,2019,7188125.29
291360,ILHEUS,29,2019,7365720.03
510790,SINOP,51,2019,6618364.97
355710,VOTUPORANGA,35,2019,6319689.34
330190,ITABORAI,33,2019,6274634.69
317010,UBERABA,31,2019,6752424.68
350750,BOTUCATU,35,2019,6366656.14
313940,MANHUACU,31,2019,6599761.9
320530,VITORIA,32,2019,4157411.44
320120,CACHOEIRO DE ITAPEMIRIM,32,2019,6484432.62
510250,CACERES,51,2019,6382963.57
293050,SERRINHA,29,2019,6864714.7
351550,FERNANDOPOLIS,35,2019,6014940.42
313510,JANAUBA,31,2019,6172202.43
172100,PALMAS,17,2019,6345075.86
312230,DIVINOPOLIS,31,2019,6227462.1
240200,CAICO,24,2019,6297795.13
230428,EUSEBIO,23,2019,6730282.5
293290,VALENCA,29,2019,6460478.28
320490,SAO MATEUS,32,2019,6368698.05
500370,DOURADOS,50,2019,6582191.55
420540,FLORIANOPOLIS,42,2019,6606642.33
293010,SENHOR DO BONFIM,29,2019,6232975.0
522185,VALPARAISO DE GOIAS,52,2019,5749418.84
220770,PARNAIBA,22,2019,6618701.37
411840,PARANAVAI,41,2019,6001139.34
310860,BRASILIA DE MINAS,31,2019,6033033.17
320520,VILA VELHA,32,2019,3978854.99
352900,MARILIA,35,2019,5965785.39
314800,PATOS DE MINAS,31,2019,6014744.58
290070,ALAGOINHAS,29,2019,6086441.3
351640,FRANCO DA ROCHA,35,2019,5662974.23
316720,SETE LAGOAS,31,2019,5536106.73
420460,CRICIUMA,42,2019,6095528.59
311340,CARATINGA,31,2019,6240179.99
315250,POUSO ALEGRE,31,2019,5206378.68
355170,SERTAOZINHO,35,2019,6280478.1
312090,CURVELO,31,2019,5725889.54
313170,ITABIRA,31,2019,5660677.18
420820,ITAJAI,42,2019,5252596.33
410480,CASCAVEL,41,2019,5831830.08
230730,JUAZEIRO DO NORTE,23,2019,5811365.01
352230,ITAPETININGA,35,2019,5595500.26
430510,CAXIAS DO SUL,43,2019,5498458.81
330070,CABO FRIO,33,2019,5387464.14
313620,JOAO MONLEVADE,31,2019,5593207.46
510840,VARZEA GRANDE,51,2019,5825078.04
317070,VARGINHA,31,2019,5343606.27
352220,ITAPECERICA DA SERRA,35,2019,5549206.44
320320,LINHARES,32,2019,5630809.36
312610,FORMIGA,31,2019,5224547.94
150812,ULIANOPOLIS,15,2019,5713260.05
354730,SANTANA DE PARNAIBA,35,2019,5567479.12
330250,MAGE,33,2019,5556070.29
353080,MOGI MIRIM,35,2019,5350762.46
316250,SAO JOAO DEL REI,31,2019,5110273.34
352240,ITAPEVA,35,2019,5509084.08
353620,PARIQUERA-ACU,35,2019,5155934.7
290460,BRUMADO,29,2019,6419005.81
410940,GUARAPUAVA,41,2019,5061751.28
313820,LAVRAS,31,2019,5281760.09
421870,TUBARAO,42,2019,5362168.04
412410,SANTO ANTONIO DA PLATINA,41,2019,5281693.83
230640,ITAPIPOCA,23,2019,4389683.6
350550,BARRETOS,35,2019,5435062.39
292660,RIBEIRA DO POMBAL,29,2019,5609190.35
110012,JI-PARANA,11,2019,5746006.1
313240,ITAJUBA,31,2019,5137650.96
316370,SAO LOURENCO,31,2019,5100516.94
411990,PONTA GROSSA,41,2019,5073853.0
231180,RUSSAS,23,2019,4863500.0
350570,BARUERI,35,2019,4513501.57
420420,CHAPECO,42,2019,4885635.07
410430,CAMPO MOURAO,41,2019,4757254.51
420200,BALNEARIO CAMBORIU,42,2019,4913405.8
313330,ITAOBIM,31,2019,5159655.44
313420,ITUIUTABA,31,2019,4840975.27
291750,JACOBINA,29,2019,5194343.07
310560,BARBACENA,31,2019,4781303.38
350610,BEBEDOURO,35,2019,5038693.02
330220,ITAPERUNA,33,2019,4709389.5
410400,CAMPINA GRANDE DO SUL,41,2019,5111476.16
412810,UMUARAMA,41,2019,5224811.4
354890,SAO CARLOS,35,2019,4706254.43
150613,REDENCAO,15,2019,4925278.7
230280,CANINDE,23,2019,4124732.58
315210,PONTE NOVA,31,2019,4519696.1
261110,PETROLINA,26,2019,4866565.97
230550,IGUATU,23,2019,4852965.61
330010,ANGRA DOS REIS,33,2019,4624938.02
353800,PINDAMONHANGABA,35,2019,4853537.55
520025,AGUAS LINDAS DE GOIAS,52,2019,4870841.35
431350,OSORIO,43,2019,4560642.56
431750,SANTO ANGELO,43,2019,5310161.84
431560,RIO GRANDE,43,2019,4603155.13
330020,ARARUAMA,33,2019,4914200.33
510795,TANGARA DA SERRA,51,2019,4617910.52
316990,UBA,31,2019,4586407.03
330340,NOVA FRIBURGO,33,2019,4672998.02
311120,CAMPO BELO,31,2019,4881018.68
230410,CRATEUS,23,2019,4937662.6
291460,IRECE,29,2019,6713616.73
330227,JAPERI,33,2019,3964283.34
352530,JAU,35,2019,4579626.0
311830,CONSELHEIRO LAFAIETE,31,2019,4806391.11
412550,SAO JOSE DOS PINHAIS,41,2019,5043155.78
310400,ARAXA,31,2019,4649348.09
260960,OLINDA,26,2019,4782771.0
330430,RIO BONITO,33,2019,4352159.84
291920,LAURO DE FREITAS,29,2019,4526353.6
521800,PORANGATU,52,2019,4736106.03
521190,JATAI,52,2019,4290648.36
420930,LAGES,42,2019,4292939.93
251080,PATOS,25,2019,4433079.35
421480,RIO DO SUL,42,2019,4177419.91
420240,BLUMENAU,42,2019,3969776.86
330630,VOLTA REDONDA,33,2019,4653318.26
110002,ARIQUEMES,11,2019,5165306.87
520860,GOIANESIA,52,2019,4387631.52
351050,CARAGUATATUBA,35,2019,5350485.11
313840,LEOPOLDINA,31,2019,4851422.7
314000,MARIANA,31,2019,4288372.55
430920,GRAVATAI,43,2019,4211867.95
290320,BARREIRAS,29,2019,4391145.91
270630,PALMEIRA DOS INDIOS,27,2019,4223713.41
430310,CACHOEIRINHA,43,2019,4427911.48
351870,GUARUJA,35,2019,4282639.67
170210,ARAGUAINA,17,2019,4112098.36
410140,APUCARANA,41,2019,4533142.96
314810,PATROCINIO,31,2019,4191819.78
317130,VICOSA,31,2019,4046362.31
520540,CERES,52,2019,3928687.98
330320,NILOPOLIS,33,2019,4225848.16
430060,ALVORADA,43,2019,4139476.94
110004,CACOAL,11,2019,3987743.37
280290,ITABAIANA,28,2019,4085970.15
230210,BATURITE,23,2019,4418435.77
310740,BOM DESPACHO,31,2019,4022297.06
520510,CATALAO,52,2019,4124967.82
352440,JACAREI,35,2019,4419971.11
351060,CARAPICUIBA,35,2019,3634289.91
330390,PETROPOLIS,33,2019,4196596.34
330470,SANTO ANTONIO DE PADUA,33,2019,3989796.92
330600,TRES RIOS,33,2019,3578873.54
412770,TOLEDO,41,2019,3913045.64
352930,MATAO,35,2019,4386559.88
240325,PARNAMIRIM,24,2019,4531039.75
411150,IVAIPORA,41,2019,3684205.6
261220,SALGUEIRO,26,2019,3659158.23
314390,MURIAE,31,2019,3954392.54
352690,LIMEIRA,35,2019,3862996.74
352430,JABOTICABAL,35,2019,3776837.9
431340,NOVO HAMBURGO,43,2019,3717478.45
330240,MACAE,33,2019,3809598.01
430460,CANOAS,43,2019,3243063.9
231130,QUIXADA,23,2019,3614554.24
150442,MARITUBA,15,2019,3631953.41
430300,CACHOEIRA DO SUL,43,2019,3739032.67
270860,SAO MIGUEL DOS CAMPOS,27,2019,3139008.03
312870,GUAXUPE,31,2019,3549855.8
240940,PAU DOS FERROS,24,2019,3381703.37
500660,PONTA PORA,50,2019,3870965.14
350450,AVARE,35,2019,3684688.32
312510,EXTREMA,31,2019,3683284.66
251620,SOUSA,25,2019,3710998.49
350590,BATATAIS,35,2019,3877231.37
353470,OURINHOS,35,2019,3278279.34
350400,ASSIS,35,2019,3436130.79
210820,PEDREIRAS,21,2019,3710366.9
510180,BARRA DO GARCAS,51,2019,3983946.58
312160,DIAMANTINA,31,2019,3497180.28
330610,VALENCA,33,2019,3538429.63
316470,SAO SEBASTIAO DO PARAISO,31,2019,3368209.95
410420,CAMPO LARGO,41,2019,4098596.54
354580,SANTA BARBARA D'OESTE,35,2019,3445677.38
354100,PRAIA GRANDE,35,2019,3858498.09
431680,SANTA CRUZ DO SUL,43,2019,3428657.26
170950,GURUPI,17,2019,3445540.67
431870,SAO LEOPOLDO,43,2019,3318741.87
421580,SAO BENTO DO SUL,42,2019,3586237.75
430390,CAMPO BOM,43,2019,3161899.36
354160,PROMISSAO,35,2019,3459117.41
211220,TIMON,21,2019,3176468.68
355100,SAO VICENTE,35,2019,3049828.77
421720,SAO MIGUEL DO OESTE,42,2019,3186200.35
352410,ITUVERAVA,35,2019,3107155.42
432120,TAQUARA,43,2019,3407722.59
313380,ITAUNA,31,2019,3225906.8
411820,PARANAGUA,41,2019,3190569.35
350190,AMPARO,35,2019,3384669.47
310350,ARAGUARI,31,2019,2943458.16
355500,TUPA,35,2019,3059658.45
431020,IJUI,43,2019,2774850.2
500320,CORUMBA,50,2019,3278692.41
431140,LAJEADO,43,2019,3291149.75
314480,NOVA LIMA,31,2019,3165452.49
316930,TRES CORACOES,31,2019,3315519.54
315700,SALINAS,31,2019,2997668.03
293135,TEIXEIRA DE FREITAS,29,2019,489119.67
315180,POCOS DE CALDAS,31,2019,3129087.94
351840,GUARATINGUETA,35,2019,3239838.92
260110,ARARIPINA,26,2019,4449264.51
320240,GUARAPARI,32,2019,3282903.81
412240,ROLANDIA,41,2019,2996000.43
354390,RIO CLARO,35,2019,3230256.36
311330,CARANGOLA,31,2019,3030996.93
421010,MAFRA,42,2019,3047949.62
352050,INDAIATUBA,35,2019,2724011.55
431240,MONTENEGRO,43,2019,3035037.65
150060,ALTAMIRA,15,2019,3203258.95
317040,UNAI,31,2019,2484564.76
410840,FRANCISCO BELTRAO,41,2019,2846377.97
520800,FORMOSA,52,2019,3792277.04
521250,LUZIANIA,52,2019,2678019.19
110030,VILHENA,11,2019,3527363.51
240020,ASSU,24,2019,2843786.11
351440,DRACENA,35,2019,2957244.58
350960,CAMPO LIMPO PAULISTA,35,2019,3354654.17
354970,SAO JOSE DO RIO PARDO,35,2019,2853001.1
520450,CALDAS NOVAS,52,2019,3520959.06
500110,AQUIDAUANA,50,2019,2881582.23
280210,ESTANCIA,28,2019,3775174.36
420290,BRUSQUE,42,2019,2735614.05
432150,TORRES,43,2019,2851632.76
210330,CODO,21,2019,3434630.64
330030,BARRA DO PIRAI,33,2019,3877976.46
430160,BAGE,43,2019,2686612.14
352670,LEME,35,2019,2441394.63
351110,CATANDUVA,35,2019,2895337.96
521150,ITUMBIARA,52,2019,2459127.91
431720,SANTA ROSA,43,2019,2394216.22
420890,JARAGUA DO SUL,42,2019,2647464.01
430610,CRUZ ALTA,43,2019,2625548.47
432250,VACARIA,43,2019,2507568.07
430930,GUAIBA,43,2019,2510590.15
350330,ARARAS,35,2019,2461265.24
351907,HORTOLANDIA,35,2019,3164467.72
521020,IPORA,52,2019,2403342.74
411070,IRATI,41,2019,2424795.38
411850,PATO BRANCO,41,2019,2376660.15
430850,FREDERICO WESTPHALEN,43,2019,2467656.45
291470,ITABERABA,29,2019,420618.01
432300,VIAMAO,43,2019,2566487.59
350160,AMERICANA,35,2019,2307083.89
410150,ARAPONGAS,41,2019,2350972.32
314710,PARA DE MINAS,31,2019,2277318.14
421660,SAO JOSE,42,2019,2177394.17
210005,ACAILANDIA,21,2019,3180929.9
421820,TIMBO,42,2019,2356120.89
410550,CIANORTE,41,2019,2071426.79
241120,SANTA CRUZ,24,2019,2731227.52
330580,TERESOPOLIS,33,2019,3405162.04
500630,PARANAIBA,50,2019,2516808.52
291070,EUCLIDES DA CUNHA,29,2019,418004.38
261070,PAULISTA,26,2019,0.0
315120,PIRAPORA,31,2019,2362152.26
311530,CATAGUASES,31,2019,2379034.28
291640,ITAPETINGA,29,2019,359450.27
410580,COLOMBO,41,2019,2595196.28
350010,ADAMANTINA,35,2019,2306603.34
500830,TRES LAGOAS,50,2019,2210867.45
312710,FRUTAL,31,2019,2035390.44
352044,ILHA SOLTEIRA,35,2019,2202239.73
432260,VENANCIO AIRES,43,2019,2227681.78
430350,CAMAQUA,43,2019,2305653.17
410490,CASTRO,41,2019,2478496.69
430770,ESTEIO,43,2019,2685644.39
430700,ERECHIM,43,2019,1934297.3
412710,TELEMACO BORBA,41,2019,1960152.51
412820,UNIAO DA VITORIA,41,2019,2109630.67
250370,CAJAZEIRAS,25,2019,2683200.7
421930,VIDEIRA,42,2019,1853670.87
330620,VASSOURAS,33,2019,1879558.52
430470,CARAZINHO,43,2019,1796837.87
210860,PINHEIRO,21,2019,0.0
354940,SAO JOAQUIM DA BARRA,35,2019,2875174.46
420140,ARARANGUA,42,2019,1775316.62
351340,CRUZEIRO,35,2019,1956408.06
430040,ALEGRETE,43,2019,1696019.07
421950,XANXERE,42,2019,1603662.64
431710,SANT'ANA DO LIVRAMENTO,43,2019,1626556.59
330420,RESENDE,33,2019,1628580.91
250630,GUARABIRA,25,2019,1970684.77
355060,SAO ROQUE,35,2019,1203678.56
351630,FRANCISCO MORATO,35,2019,0.0
150170,BRAGANCA,15,2019,1561614.43
431800,SAO BORJA,43,2019,1664396.29
522010,SAO LUIS DE MONTES BELOS,52,2019,1748284.1
352340,ITATIBA,35,2019,2209558.01
420430,CONCORDIA,42,2019,1472757.51
351500,EMBU DAS ARTES,35,2019,0.0
220190,BOM JESUS,22,2019,1543736.27
432240,URUGUAIANA,43,2019,1268712.13
314700,PARACATU,31,2019,1325056.5
500330,COXIM,50,2019,1568633.45
430210,BENTO GONCALVES,43,2019,1419839.21
431640,ROSARIO DO SUL,43,2019,1395215.11
432080,SOLEDADE,43,2019,1181502.63
420480,CURITIBANOS,42,2019,1222710.14
431830,SAO GABRIEL,43,2019,1171080.88
420900,JOACABA,42,2019,2228908.63
431330,NOVA PRATA,43,2019,1117131.92
320230,GUACUI,32,2019,135556.6
120020,CRUZEIRO DO SUL,12,2019,998204.34
431740,SANTIAGO,43,2019,868287.08
330040,BARRA MANSA,33,2019,748715.3
431880,SAO LOURENCO DO SUL,43,2019,805603.53
432000,SAPUCAIA DO SUL,43,2019,1028745.7
210320,CHAPADINHA,21,2019,0.0
421003,LUZERNA,42,2019,0.0
280350,LAGARTO,28,2019,0.0
316870,TIMOTEO,31,2019,0.0
355070,SAO SEBASTIAO,35,2019,0.0
150553,PARAUAPEBAS,15,2019,9600.0
410180,ARAUCARIA,41,2019,0.0
431060,ITAQUI,43,2019,696578.78
410590,COLORADO,41,2019,0.0
292860,SANTO AMARO,29,2019,0.0
261390,SERRA TALHADA,26,2019,0.0
292880,SANTO ESTEVAO,29,2019,0.0
352250,ITAPEVI,35,2019,0.0
353930,PIRASSUNUNGA,35,2019,0.0
430780,ESTRELA,43,2019,0.0
510704,PRIMAVERA DO LESTE,51,2019,0.0
314180,MINAS NOVAS,31,2019,0.0
522160,URUACU,52,2019,0.0
354130,PRESIDENTE EPITACIO,35,2019,0.0
330360,PARACAMBI,33,2019,0.0
221060,SAO RAIMUNDO NONATO,22,2019,0.0
210910,PRESIDENTE DUTRA,21,2019,0.0
150180,BREVES,15,2019,0.0
314560,OLIVEIRA,31,2019,0.0
500325,COSTA RICA,50,2019,0.0
352940,MAUA,35,2019,0.0
353390,OLIMPIA,35,2019,0.0
430440,CANELA,43,2019,0.0
314520,NOVA SERRANA,31,2019,0.0
351350,CUBATAO,35,2019,0.0
290390,BOM JESUS DA LAPA,29,2019,0.0
350170,AMERICO BRASILIENSE,35,2019,5400.0
